ui,vi,wi
28.66,-17.14,0.55
28.52,-16.52,0.95
27.92,-17.57,1.3
27.54,-19.16,0.98
29.08,-20.18,0.86
28.45,-15.71,1.28
27.68,-15.04,1.63
26.24,-16.88,1.34
26.91,-14.41,1.43
28.66,-12,1.26
27.99,-10.9,0.91
27.13,-6.94,1.6
27.43,-10.65,1.42
27.33,-12.37,1.07
27.72,-10.59,1.14
26.57,-12.75,1.09
27.21,-12.26,1.51
27.15,-13.19,1.62
26.88,-14.65,1.15
28.19,-11.75,1.19
28.89,-10.06,1.22
28.98,-13.22,0.8
27.91,-14.03,0.33
26.75,-15.17,0.32
26.45,-16.9,0
27.64,-16.29,0.04
26.13,-15.47,-0.03
24.27,-15.78,-0.64
21.55,-15.58,-0.09
22.39,-17.72,0.04
24.37,-18.02,0.31
26.3,-15.84,0.31
27.27,-14.38,0.29
29.11,-11.9,0.39
31.7,-8.92,-0.05
32.18,-8.72,-0.88
29.82,-7.66,-1.16
28.4,-10.27,-0.97
26.97,-13.9,-1.21
26.38,-15.31,-1.59
28.93,-15.83,-1.55
31.23,-12.25,-1.51
33.43,-15.77,-2.5
31.86,-11.21,-2.76
29.78,-13.28,-3.07
29.93,-14.85,-3.61
30.02,-16.94,-4.31
28.73,-14.64,-4.21
25.48,-18.79,-4.2
24.78,-21.39,-3.92
27.69,-20.34,-4.15
29.03,-14.97,-3.5
30.87,-16.77,-2.98
32.95,-14.92,-3.12
32.75,-12.08,-2.71
33.81,-12.06,-3.08
32.16,-8.62,-2.11
32.09,-9.19,-1.58
32.95,-9.42,-1.64
31.15,-9.59,-1.96
32.37,-9.65,-2.19
30.04,-10.84,-2.51
29.71,-12.05,-2.66
29.15,-12.33,-3.08
30.34,-12.15,-3.18
30.63,-10.41,-3.05
29.4,-11.84,-3.27
30.93,-11.23,-3.59
31.44,-9.1,-3.41
30.8,-9.76,-3.39
32.04,-9.5,-3.04
31.87,-10.41,-3.28
31.77,-10.79,-3.12
32.71,-14.07,-3.46
31.4,-11.73,-3.49
32.31,-12.52,-3.84
32.08,-12.4,-3.54
30.96,-10.62,-3.27
31.37,-8.85,-3.09
30.42,-7.87,-3.19
30.13,-6.12,-2.77
27.46,-7.34,-2.65
28.18,-9.67,-2.43
29.47,-13.95,-3.28
27.09,-13.89,-4.28
26.26,-15.24,-4.74
27.32,-13.82,-4.81
28.25,-13.84,-4.76
29.16,-14.67,-5.05
28.5,-15.26,-5.02
30.56,-16.61,-5.18
26.89,-13.67,-4.99
25.62,-11.57,-4.52
26.65,-11.63,-4.31
26.25,-13.5,-4.23
26.5,-13.46,-4.59
26.84,-12.34,-4.88
25.63,-13.49,-4.88
22.77,-10.83,-4.47
22.43,-14.18,-4.25
22.75,-15.12,-4.62
23.69,-11.03,-4.28
24.85,-9.44,-4.03
26.35,-13.91,-4.19
29.75,-16.54,-4.88
31.33,-13.43,-6.2
30.17,-11.08,-6.92
28.54,-9.54,-7.53
28.72,-8.45,-7.83
27.94,-9.9,-7.94
27.73,-10.81,-7.17
30.05,-12.51,-7.54
30.54,-11.5,-7.81
30.12,-10.8,-8.29
31.34,-6.1,-7.69
29.63,-6.05,-7.7
26.23,-5.2,-7.85
26.97,-7.12,-7.94
25.12,-8.45,-6.77
26.71,-10.67,-6.88
27.24,-10.98,-6.41
27.3,-11.98,-5.94
28.06,-13.73,-6.07
26.66,-10.72,-5.71
27.1,-12.94,-5.74
27.84,-9.82,-5.55
28.41,-11.38,-5.33
28.66,-8.98,-5.24
27.84,-12.56,-5.55
27.59,-10.77,-5.29
25.79,-14.56,-5.01
25.56,-17.31,-5.36
24.6,-18.27,-5.39
23.8,-18.63,-5.68
23.27,-19.92,-5.52
25.54,-22.52,-6.13
25.83,-19.77,-6.77
27.92,-18.3,-7.32
24.46,-16.21,-5.75
20.14,-22.58,-4.1
21.38,-26.74,-2.04
22.56,-23.04,-0.71
27.07,-21.72,0.05
29.92,-18.24,0.94
32.66,-17.16,1.02
34.08,-16.96,0.61
34.91,-14.47,0.11
37.81,-11.81,-0.07
34.77,-13.34,-1.57
33.48,-13.24,-2.8
33.19,-10.87,-2.61
31.8,-9.84,-2.93
29.49,-11.86,-3.03
28.86,-11.13,-3.25
29.61,-11.67,-3
30.52,-9.51,-2.81
28.56,-10.14,-2.98
28.29,-10.62,-2.94
28.49,-10.28,-2.89
29.5,-8.11,-2.84
28.96,-9.51,-3.44
26.82,-10.06,-3.79
25.3,-12.73,-3.92
24.31,-16.67,-3.67
24.58,-18.45,-3.37
25.83,-18.96,-3.06
24.37,-17.69,-2.93
25.49,-18.79,-3.02
26.93,-16.31,-2.74
28.43,-14.35,-2.5
28.4,-10.92,-1.61
27.04,-10.93,-1.27
28.85,-10.17,-1.38
29.53,-12.44,-2.22
31.41,-11.35,-2.86
33.59,-7.82,-3.17
33.24,-7.06,-3.84
34.33,-7.07,-4.69
34.25,-2.68,-4.23
33.03,-4.7,-4.73
32.94,-5.37,-5.02
30.49,-5.87,-5.56
30.08,-8.34,-6.04
29.76,-3.63,-5.46
29.9,-2.6,-5.87
26.58,-6.68,-6.12
27.87,-6.63,-5.68
26.63,-11.03,-5.66
26.23,-12.71,-5.62
25.18,-11.19,-5.45
25.06,-12.94,-5.76
29.17,-11.79,-5.06
28.81,-10.89,-5.2
27.7,-8.72,-5.27
25.52,-9.36,-4.85
24.43,-9.5,-4.11
25.42,-13.9,-4.26
26.02,-11.66,-4.42
26.51,-11.27,-4.31
25.92,-10.82,-4.09
24.88,-10.39,-3.93
25.1,-11.76,-4.01
26.38,-10.89,-3.93
27.22,-11.22,-3.85
27.29,-9.81,-3.45
26.93,-9.01,-3.09
26.17,-10.17,-3.02
26.99,-10.53,-2.12
30.32,-14.61,-3.16
34.17,-11.57,-4.34
32.91,-8.4,-4.99
33.01,-7.35,-5.12
30.1,-7.54,-5.24
28.64,-5.31,-4.74
26.45,-8.3,-4.62
25.24,-11.24,-4.71
25.77,-13.63,-4.49
26.95,-13.09,-4.62
27.98,-9.71,-4.7
27.19,-11.07,-4.59
28.17,-8.73,-4.27
28.44,-8.17,-4.46
27.58,-9.24,-4.29
28.67,-13.25,-4.41
28.85,-11.3,-4.28
28.19,-12.74,-4.95
26.71,-11.28,-4.83
25.9,-12.02,-4.54
25.49,-14.08,-4.46
26.23,-16.29,-4.79
28.3,-14.63,-5.51
29.17,-12.22,-5.78
28.62,-10.84,-5.56
29.33,-11.73,-5.5
28.97,-8.65,-5.3
31.96,-9.64,-4.63
32.1,-8.3,-4.42
30.59,-10.22,-4.79
29.39,-7.96,-4.54
29.1,-10.29,-4.49
28.96,-12.3,-4.47
27.93,-12.37,-4.21
29.9,-13.24,-4.33
30.94,-11.52,-4.32
31.21,-11.6,-4.83
30.15,-11.52,-4.78
28.57,-14.8,-5.23
27.93,-15.25,-5.2
26.07,-15.64,-5.42
26.61,-15.67,-5.66
25.7,-17.33,-5.68
24.39,-15.37,-5.03
24.08,-18.14,-4.87
25.03,-17.81,-4.17
24.53,-17.72,-3.85
22.96,-17.11,-2.74
27.37,-21.18,-2.4
29.57,-19.18,-2.64
30.17,-18.18,-3.56
32.04,-15.72,-4.42
29.71,-11.17,-4.21
27.25,-12.83,-4.34
27.2,-14.32,-4.26
28.32,-12.53,-3.84
27.5,-11.27,-3.61
27.6,-13.05,-3.42
28.38,-12.45,-3.71
27.98,-11.42,-3.81
28.64,-11.55,-3.17
28.67,-12.1,-3.45
29.76,-12.25,-3.18
30.22,-11.74,-3.2
29.24,-10.71,-3.14
26.58,-10.51,-2.83
25.71,-13.96,-2.73
26.94,-16.59,-2.66
30.5,-11.7,-2.23
31.52,-11.43,-2.52
31.5,-10.06,-2.68
31.26,-10.78,-2.91
32.7,-13.85,-2.82
31.7,-15.05,-3.22
32.91,-12.44,-3.5
34.99,-10.24,-3.85
34.53,-11.85,-4.72
34.14,-7.5,-4.2
32.32,-11.89,-4.49
32.74,-11.47,-4.51
29.98,-14.27,-5.06
29.19,-12.62,-5.03
29.21,-10.16,-4.37
27.76,-10.58,-3.66
30.13,-9.38,-3.76
30.06,-6.81,-4.11
27.73,-4.13,-3.86
25.32,-11,-3.43
24.61,-15.15,-4.38
26.11,-17.93,-5.71
23.21,-16.07,-6.53
20.65,-17.67,-5.88
20.15,-19.44,-5.23
20.92,-22.41,-4.8
25.58,-19.72,-4.05
24.72,-18.23,-3.9
24.92,-19.35,-3.78
25.49,-22.83,-3.78
27.24,-17.88,-3.73
23.3,-17.38,-2.98
21.62,-24.13,-3.32
19.62,-26.92,-3.68
21.04,-22.76,-2.14
15.69,-26.2,-2.22
19.87,-26.9,-1.27
25.4,-23.97,-0.63
27.36,-16.69,-0.21
26.9,-17.69,0.13
26.93,-20.99,-0.14
24.33,-18.07,0.45
20.64,-20.07,0.98
20.49,-24.22,1.23
23.5,-27.47,0.59
23.88,-24.25,0.02
24.81,-21.19,0.04
24.03,-22.9,0.16
26.66,-16.43,1.74
26.59,-17.52,2.12
22.57,-16.17,2.81
21.89,-22.43,2.76
26.21,-26.63,1.65
38.29,-20.74,0.22
31.83,-13.1,-0.6
29.67,-14.32,-0.6
24.91,-13.97,0.31
27.91,-14.45,0.31
25.08,-15.61,-1.04
21.43,-14.31,-0.95
22.3,-21,-1.51
21.78,-24.92,-2.22
21.91,-20.62,-1.64
15.99,-25.05,-1.46
13.13,-30.32,-1.64
14.43,-30.03,-0.27
22.47,-27.93,0.1
28.08,-22.21,-0.31
28.49,-22.64,-1.47
25.26,-18.18,-0.58
23.78,-23.01,-0.87
24.94,-25.68,-2.29
27.22,-20.83,-2.76
28.68,-15.1,-2.11
29.79,-19.31,-1.6
27.72,-23.87,-1.91
28.1,-21.63,-1.23
28.9,-24.94,-0.31
37.08,-19.29,1.34
40.96,-11.02,1.65
32.47,-13.72,0.64
30.41,-17.14,0.82
32.4,-16.06,1.58
31.59,-17.69,1.5
31.16,-19.5,1.87
33.62,-17.52,2.27
33.18,-17.86,2.03
32.66,-16.76,1.3
32.37,-17.42,1.09
31.07,-15.84,1.49
28.64,-20.26,1.32
28.52,-18.77,1.82
27.55,-24.07,1.38
28.7,-22.16,1.63
29.94,-23.5,1.31
29.56,-22.45,1.48
31.81,-22.75,0.63
32.66,-18.54,0.45
31.44,-16.89,0.7
32.79,-17.67,0.13
32.76,-17.32,-0.13
35.95,-16.7,-0.56
34.08,-11.47,-0.63
32.3,-11.28,-0.8
32.01,-14.3,-1.36
31.1,-14.42,-1.57
30.44,-11.44,-1.83
31.39,-12.71,-1.93
28.32,-12.42,-2.14
28.67,-12.22,-2.04
27.91,-12.92,-1.78
28.25,-13.67,-1.97
27.41,-12.13,-1.95
26.11,-12.31,-1.47
25.95,-12.06,-0.81
24.16,-16.62,-0.89
25.17,-18.97,-1.2
24.88,-18.91,-1.63
26.31,-16.4,-1.54
25.9,-15.54,-1.26
27.69,-13.18,-0.89
28.21,-12.61,-1.06
29.26,-10.12,-0.81
29.29,-12.64,-0.67
27.93,-11.59,-0.96
27.74,-13.79,-1.25
29.85,-15.25,-1.1
28.99,-14.3,-1.15
26.76,-16.36,-1.36
24.73,-18.88,-1.47
26.22,-18.01,-0.89
28.33,-13.64,-0.17
29.77,-16.43,-0.23
30.17,-15.75,-0.42
29.11,-15.42,-0.33
28.71,-16.75,-1.14
27.94,-17.57,-1.68
27.64,-16.64,-1.98
28.26,-17.16,-1.66
29.86,-16.18,-1.5
29.97,-13.72,-1.35
31.38,-15.38,-1.34
29.99,-18.85,-2.33
26.84,-21.95,-3.99
23.52,-20.76,-5.17
21.46,-24.85,-6.25
25.96,-19.06,-5.41
28.08,-16.48,-5.23
23.39,-18.78,-5.55
19.1,-19.97,-5.74
23.08,-18.19,-4.95
24.61,-21.31,-5.72
22.7,-17.62,-4.98
22.79,-23.1,-4.53
27.48,-24.02,-4.88
33.55,-17.61,-5.59
33.58,-10.92,-6.28
32.21,-7.03,-5.44
30.62,-12.16,-3.93
32.64,-9.66,-3.25
33.16,-14.09,-3.24
34.62,-11.15,-3.56
33.1,-10.8,-3.37
32.87,-10.39,-2.85
31,-10.98,-2.96
28.67,-15.83,-3.72
26.59,-15.97,-3.77
24.81,-18.87,-3.9
25.45,-19.07,-3.93
25.67,-20.25,-3.96
24.71,-20.23,-3.81
26.54,-21.03,-3.6
27.35,-19.93,-3.65
27.51,-19.06,-3.69
28.24,-13.82,-3.28
28.76,-12.56,-2.61
28.84,-13.51,-2.46
27.4,-11.97,-2.33
28.89,-13.58,-2.17
28.83,-15.55,-2.05
29.53,-15.97,-2.08
27.95,-14.06,-1.85
28.63,-16.23,-2.09
28.73,-14.8,-1.96
30.44,-12.84,-1.69
29.09,-15.81,-2.13
29.52,-12.55,-2.51
31.25,-11.25,-2.44
29.99,-10.33,-2.65
31.46,-11.64,-3.23
32.3,-9.42,-3.29
31.59,-10.29,-3.49
30.47,-11.4,-4.02
29.17,-9.95,-3.8
29.35,-9.93,-3.13
28.71,-13.41,-2.86
27.83,-13.98,-2.77
27.32,-14.59,-2.5
26.58,-13.97,-2.27
28.01,-13.17,-1.91
28.23,-14.92,-1.89
27.18,-14.2,-1.82
26.39,-14.22,-1.65
25.99,-15.53,-1.4
27.42,-17.86,-1.33
26.81,-16.47,-1.48
26.06,-16.12,-1.64
26.14,-15.66,-1.75
26.19,-16.34,-1.82
27.25,-17,-2.2
28.81,-17.61,-2.66
30.67,-14.59,-2.84
30.08,-13.93,-3.22
29.73,-14.63,-3.31
27.63,-16.92,-3.13
27.22,-14.79,-2.76
27.07,-16.3,-2.9
27.18,-14.76,-3.07
27.22,-14.38,-3.42
27.1,-15.16,-3.44
26.15,-14.98,-3.66
26.77,-13.17,-3.87
27.26,-12.9,-3.91
26.33,-13.82,-3.71
27.21,-16.2,-3.64
25.88,-15.36,-3.84
26.28,-14.98,-3.97
27.25,-15.77,-4.19
27.46,-12.86,-4.37
27.69,-12.62,-4.82
27.28,-12.93,-5.3
26.21,-14.35,-5.59
26.19,-15,-6.23
28.69,-13.83,-6.22
29.64,-16.31,-7.56
27.4,-13.12,-8
22.63,-21.79,-7.11
12.66,-19.33,-4.7
8.11,-22.57,-3.94
8.08,-35.42,-3.66
11.1,-32.67,-1.94
9.95,-35.59,-1.71
8.8,-46.69,-2.11
18.36,-32.48,0.03
19.83,-29,-0.36
24.29,-22.68,-0.43
25.34,-14.56,-0.48
27.93,-12.35,-0.68
29.77,-7.67,-0.71
33.66,-5.56,-0.29
25.7,2.16,0.39
18.95,-4.61,1.44
18.91,-13.15,2.23
17.78,-34.04,-1.52
16.62,-26.25,-2.65
14.85,-25.62,-2.07
13.82,-29.21,-1.42
14.83,-30.62,-1.38
16.77,-27.83,-0.88
14.68,-28.12,-0.48
12.22,-31.37,-0.32
13.24,-29.45,-0.15
11.19,-27.65,-0.31
9.82,-35.36,-1.3
14.35,-34.26,-1.34
23.9,-23.78,-0.73
22.03,-22.4,-2.04
21.37,-21.46,-2.13
19.35,-22.78,-2.52
19.76,-24.47,-2.59
19.51,-23.75,-2.39
17.89,-25.24,-1.77
17.09,-27.03,-1.63
13.19,-26.39,-1.83
12.37,-28.47,-1.57
15.25,-27.59,-1.36
26.24,-19.61,0.12
27.98,-16.86,0.81
31.45,-10.85,0.33
32.48,-11.31,-0.36
33.13,-9.36,-0.92
33.17,-7.54,-1.65
30.57,-9.78,-2.34
29.2,-10.78,-1.46
31.26,-13.71,-1.07
33.22,-13.78,-1.57
27.66,-12.35,-1.05
25.26,-14.82,-0.45
28.37,-15.89,-0.56
32.65,-9.9,-0.03
36.75,-7.06,-0.55
39.14,-3.28,-1.65
37.27,-2.5,-2.74
37.46,-2.91,-3.01
35.01,-4.99,-3.6
32.59,-8.27,-4.51
31.86,-9.93,-4.82
32.08,-8.51,-4.72
31.08,-9.45,-4.87
31.8,-11.73,-5.27
32.68,-11.53,-5.85
33.47,-9.5,-6.2
33.23,-8.5,-6.23
32.82,-6.77,-5.55
30.97,-11.32,-5.63
29.87,-9.77,-4.77
29.02,-10.74,-4.73
29.77,-12.22,-4.4
30.75,-9.29,-3.98
31.13,-8.15,-3.69
32.07,-8.22,-4.17
31.38,-7.56,-4.36
30.76,-8.65,-4.33
30.58,-7.83,-4.35
30.8,-8.79,-4.37
29.73,-8.99,-4.28
29.73,-8.48,-4.37
30.22,-8.82,-3.99
29.99,-9.92,-4.58
30.62,-6.74,-4.5
29.29,-5.59,-4.52
25.88,0.27,-2.97
26.87,-8.32,-2.82
27.6,-10.93,-2.52
28.3,-10.29,-2.76
28.87,-8.08,-2.35
28.97,-8.76,-2.38
30.27,-11.1,-2.82
32.35,-10.02,-3.08
29.79,-8.18,-3.54
25.8,-12.02,-3.98
23.1,-10.76,-3.49
21.6,-11.86,-2.14
23.02,-13.91,-0.83
26.21,-15.54,0
28.13,-14.4,0.45
31.62,-13.45,0.02
30.55,-11.71,-0.42
32.32,-12.96,-0.98
32.55,-8.92,-1
36.31,-10.13,-2.02
35.79,-6.67,-3.27
35.26,-10.1,-5.22
31.48,-9.89,-5.41
28.14,-9.41,-4.73
25.47,-9.68,-4.63
25.76,-15.11,-4.11
27.92,-16.84,-5.59
27.13,-9.22,-5.65
25.43,-12.62,-5.55
20.23,-12.82,-3.31
22.63,-16.02,-2.68
23.07,-18.69,-2.74
25.6,-18.98,-4.09
26.42,-16.93,-5.95
21.35,-18.58,-7.43
19.47,-27.52,-8.8
19.29,-24.46,-8.24
19.35,-19.93,-6.36
21.68,-16.46,-4.85
20.31,-17,-4.03
17.41,-18.43,-3.02
13.59,-24.98,-2.99
12.41,-23.66,-2.32
14.41,-23.73,-1.91
17.29,-24.12,-0.85
19.14,-21.63,0.08
21.32,-19.75,0.98
11.03,-28.18,-0.67
10.25,-25.73,-0.37
9.2,-22.72,0.44
10.12,-24.51,0.37
8.18,-25.27,0.84
15.09,-27.17,2.35
23.66,-21.4,3.74
27.47,-18.18,4.16
28.46,-13.94,4.55
28.56,-11.28,4.7
30.88,-10.63,4.73
31.67,-9.25,4.28
29.41,-10.06,4.26
27.09,-18.45,3.31
25.31,-15.92,3.35
25.35,-13.73,4.44
29.57,-17.51,4.69
28.92,-16.07,5.05
28.85,-13.85,5.63
30.96,-14.86,4.8
31.13,-14.08,4.22
32.03,-12.83,3.98
31.91,-13.06,3.91
31.72,-10.67,3.58
29.44,-10.46,3.03
31.99,-8.66,1.36
34.04,-9.41,1.08
33,-7.73,-0.26
33.47,-4.7,-0.76
34.19,-4.54,-0.81
32.63,-4.19,-0.56
31.62,-6.27,-0.65
29.24,-7.2,-0.64
30.05,-7.64,0.02
29.34,-9.34,0.16
28.06,-13.74,0.54
26.96,-13.44,0.98
28.16,-10.9,1.65
28.8,-10.93,2.37
30.31,-12.43,2.58
30.76,-12.8,2.89
31.53,-11.9,3.22
32.75,-12.57,3.79
32.05,-12.48,4.05
33.15,-13.26,4.23
35.87,-14.19,3.71
38.96,-13.03,2.93
37.85,-9.33,2.49
36.06,-11.27,2.39
33.98,-12.44,1.92
36.68,-13.23,1.69
37.3,-7.87,1.45
35.75,-6.4,1.51
34.3,-8.68,1.11
33.52,-11.28,0.73
33.58,-7.69,0.57
33.36,-8.22,0.38
31.86,-11.35,-0.03
32.07,-9.29,-0.47
34.32,-12.75,-1.23
35.25,-11.88,-2.07
36.37,-8.86,-2.95
34.71,-1.67,-2.79
33.56,1.69,-1.95
29.57,-5.18,-1.76
32.4,-4.03,-0.79
33.01,-4.75,0.09
29.96,-8.62,0.4
27.99,-13.02,0.17
30.36,-9.76,0.21
33.05,-6.61,0.98
34.92,-7.59,1.08
36.91,-8.72,0.45
38.99,-7.59,-0.8
39,-4.31,-1.2
36,0.17,-0.99
33.49,0.44,-0.79
34.25,-3.19,-0.2
31.53,-3.68,0.56
28.58,-9.09,0.39
28,-11.92,-0.45
29.74,-8.61,-0.38
31.27,-8.83,-0.33
33.33,-9.03,-1.01
34.66,-8.63,-1.84
36.1,-9.51,-2.81
32.36,-9.87,-3.37
18.95,-16.17,-5.6
22.45,-13.8,-4.6
25.5,-11.81,-4.06
23.38,-12.2,-3.86
25.12,-12.31,-2.78
24.09,-13.98,-2.41
27.48,-14.07,-2.59
30.33,-12.8,-2.78
32.06,-10.55,-2.82
27.6,-11.56,-2.81
25.51,-13.42,-2.03
25.55,-17.54,-2.02
27.26,-16.63,-1.74
30.13,-16.03,-2.08
30.1,-14.02,-2.53
29.58,-13.69,-2.19
31.24,-14.03,-2.07
29.29,-14.45,-1.8
29.96,-13.45,-1.57
31.8,-14.31,-1.54
33.96,-12.82,-1.42
34.45,-10.46,-1.96
33.15,-11.89,-2.87
31.75,-11.86,-3.12
30.17,-12.92,-2.75
29.81,-14.15,-2.55
31.1,-12.02,-2.2
30.61,-11.29,-2.28
32.85,-10.7,-2.35
31.7,-10.89,-2.53
32.87,-11.32,-2.57
29.49,-12.49,-2.47
28.94,-12.55,-2.2
29.19,-11.69,-1.96
28.52,-10.89,-1.64
28.97,-14.36,-2.27
29.82,-11.88,-2.12
29.13,-13.77,-2.41
31.15,-12.89,-2.72
31.71,-13.34,-3.15
31.42,-13.21,-3.54
31.12,-10.94,-3.06
30.55,-10.24,-3
29.38,-12.29,-3.3
30.37,-13.2,-3.47
31.02,-10.87,-3.28
31.09,-11.13,-3.59
30.85,-10.1,-4.02
31.53,-10.85,-4.09
30.7,-9.78,-3.58
29.53,-12.32,-4.24
29.95,-11.63,-4.03
30.94,-13.81,-4.67
31.2,-14.31,-5.05
32.53,-14.17,-5.64
30.92,-10.7,-4.87
31.13,-12.65,-4.37
28.33,-13.94,-4.37
29.39,-12.43,-3.95
26.22,-15.16,-3.9
26.66,-14.29,-3.16
28.2,-14.69,-2.24
31.16,-15.94,-2.28
30.41,-10.56,-1.91
29.67,-13.47,-2.06
30.19,-12.86,-2.16
27.31,-13.79,-2.67
27.56,-16.78,-3.11
32.53,-11.4,-2.36
30.93,-13.29,-3.21
28.39,-15.05,-3.77
21.85,-17.6,-4.13
21.48,-16.8,-3.57
31.71,-13.37,-2.85
32.69,-8.39,-3.12
30.48,-9.8,-3.99
31.51,-11.34,-4.25
31.68,-10.65,-4.55
32.54,-8.03,-4.53
33.23,-12.14,-4.92
35.33,-12.06,-5.44
32.64,-10.56,-5.89
32.02,-12.18,-6.13
30.43,-12.86,-6.35
28.7,-15.03,-6.32
31.05,-11.67,-4.8
31.05,-11.44,-4.46
32.38,-11.94,-4.48
31.18,-12.32,-4.98
31.01,-11.21,-4.25
31.68,-11.22,-4.95
29.37,-11.25,-4.92
26.66,-12.42,-4.16
21.5,-12.03,-2.95
21.51,-16.41,-2.54
22.87,-19.1,-2.42
24.11,-18.34,-1.88
24.55,-17.4,-1.93
22.85,-18.66,-1.59
22.74,-21.3,-2.26
24.93,-19.13,-2.01
25.64,-17.54,-1.65
26.44,-16.96,-2.02
26.85,-15.33,-1.74
28.37,-10.12,-1.14
30.52,-11.6,-1.39
33.25,-8.49,-1.36
36.99,-7,-2.54
37.34,-2.84,-2.73
36.09,-4.8,-3.69
33.97,-6.84,-4.03
30.23,-10.27,-4.92
27.21,-11.28,-5.04
25.99,-10.69,-5.23
24.04,-12.19,-5.26
22.21,-16.95,-5.19
17.04,-24.78,-6.3
22.14,-17.67,-5.4
25.45,-16.59,-4.94
26.77,-14.66,-5.32
25.83,-14.32,-5.61
26.93,-13.46,-5.04
26.17,-13.57,-4.26
25.45,-13.74,-4.18
26.78,-11.97,-4.04
26.27,-9.72,-4.31
25.01,-10.23,-4.65
27.52,-7.94,-4.72
26.8,-7.38,-4.8
25.29,-7.51,-4.3
25.72,-13.76,-4.3
27.17,-15.87,-4.12
27.05,-14.91,-4.23
26.5,-15.61,-4.38
26.45,-12.53,-4.2
24.68,-9.08,-3.48
25.33,-16.51,-3.28
23.61,-14.91,-3.41
16.96,-16.56,-3.6
18.13,-19.83,-3.16
24.87,-18.29,-2.94
24.92,-15.52,-3.62
23.16,-15.92,-4.46
22.17,-14.82,-4.25
22.2,-16.7,-4.65
22.21,-19.36,-4.94
22.03,-17.44,-4.77
23.68,-15,-4.72
21.8,-18.85,-5.24
25.06,-15.95,-5.09
26.39,-14.25,-5.68
27.25,-11.23,-5.99
25.66,-13.06,-6.86
23.4,-14.92,-7.39
21.48,-14.05,-6.96
19.67,-16.85,-6.72
20.05,-17.5,-6.19
20.81,-17.27,-5.53
21.31,-12.79,-4.05
20.9,-16.57,-3.03
20.44,-20.42,-2.82
22.22,-24.74,-3.25
22.1,-26.96,-4.13
24.27,-22.37,-4.21
23.13,-19.45,-4.92
25.61,-19.24,-5.13
27.88,-14.58,-5.38
27.82,-15.19,-5.95
28.35,-13.23,-5.74
26.47,-11.69,-5.39
29.5,-10.33,-4.78
30.82,-11.8,-5.03
29.69,-7.99,-5.07
28.28,-12.94,-5.33
28.68,-12.76,-5.88
28.21,-15.63,-5.97
28.33,-13.67,-6.55
25.5,-15.63,-6.66
18.09,-13.16,-5.61
18.96,-17.32,-5.18
23.25,-13.53,-4.48
24.54,-15.62,-4.72
23.95,-15.69,-4.27
21.95,-14.85,-2.37
25.34,-17.58,-1.42
29.23,-12.33,-1.15
28.88,-14.12,-1.36
27.88,-17.05,-1.58
31.85,-14.74,-1.67
31.66,-11.1,-1.46
27.93,-12.98,-0.86
25.39,-15.82,-0.78
24.39,-17.65,0.2
25.96,-23.91,0.3
27.19,-21.59,-0.05
29.17,-15.63,0.47
32.61,-12.21,0.07
32.98,-14.79,-1.86
34.72,-11.06,-2.59
32.21,-9.31,-3.08
27.9,-10.03,-2.99
26.3,-11.19,-3.02
25.3,-14.87,-3.25
27.58,-11.99,-2.79
29.34,-8.28,-3.01
28.12,-10.51,-3.85
25.88,-13.66,-4.58
28.13,-11.05,-4.36
27.43,-11.94,-4.98
28.29,-12.43,-5.81
30.19,-11.48,-6.42
31.54,-10.82,-6.37
30.26,-11.1,-6.79
32.86,-11.37,-8.01
32.64,-9.39,-8.23
32.01,-6.58,-7.86
33.11,-8.28,-8.36
32.18,-8.18,-8.9
30.8,-10.67,-8.86
26.07,-11.39,-8.32
27.03,-16.74,-9.31
30.14,-14.51,-10.43
29.27,-11.72,-10.72
26.28,-14.18,-10.56
29.2,-9.37,-9.31
28.14,-9.95,-8.1
28.95,-14.2,-7.58
30.58,-10.25,-6.99
30.77,-9.69,-6.36
29.14,-12.87,-6.21
29.81,-13.86,-5.91
27.47,-19.16,-7.39
29.41,-15.15,-6.47
28.91,-12.61,-5.24
28.49,-11.88,-4.78
28.49,-12.95,-3.82
31.84,-14.22,-4.55
35.61,-11.07,-5.74
36.81,-6.24,-5.91
32,-5.02,-6.24
32.43,-6.12,-5.58
29.97,-7.22,-5.48
32.81,-7.13,-5.8
34.06,-3.63,-5.82
32.83,-1.69,-5.86
31.06,-5.62,-5.98
26.5,-10.2,-5.7
24.53,-14.34,-4.93
24.47,-16.77,-4.26
25.72,-19.52,-4.06
25.73,-18.83,-3.62
25.3,-16.9,-2.74
25.87,-18.66,-2.9
26.63,-15.78,-2.76
28.72,-15.85,-2.64
28.6,-13.62,-2.72
28.58,-15.17,-2.85
29.4,-13.6,-2.71
27.73,-14.62,-2.78
28.77,-13.58,-2.83
29.42,-11.63,-2.9
29.4,-14.76,-3.56
29.54,-11.3,-3.43
29.56,-13.26,-3.69
30.11,-13.5,-3.96
28.79,-12.03,-3.96
26.67,-14.06,-4.38
25.81,-12.63,-4.04
25.52,-15.38,-3.78
24.66,-16.39,-3.63
25.93,-16.15,-3.3
26.61,-15.69,-3.42
27.2,-15.06,-2.61
27.18,-16.07,-2.11
26.71,-15.28,-1.55
28.19,-13.85,-0.88
29.01,-11.74,-0.16
30.19,-12.19,0.24
28.13,-13.25,0.03
26.04,-13.46,-0.07
26.3,-14.88,0.06
28.55,-12.87,0.25
