ui,vi,wi
11.28,-13.69,-23.78
15.15,-7.06,-22.62
8.88,-7.13,-19.74
7.84,-1.35,-14.27
20.05,-68.4,-19.71
11.9,-24.13,-18.94
11.18,-21.4,-19.3
9.26,-31.96,-19.8
12.05,-9.26,-21.89
1.64,-34.04,-19.11
-3.24,-27.11,-17.97
2.79,-24.31,-16.29
-8.64,-25.19,-14.28
-8.36,-15.41,-12.23
-9.43,-36.1,-9.36
-1.53,-47.69,-9.3
13.55,-29.66,-7.01
15.06,-28.15,-7.32
18.74,-24.77,-9.27
20.7,-18.5,-8.78
25.97,-15.82,-9.43
11.94,-21.9,-11.59
14.86,-18.82,-10.33
10.32,-27.26,-13.53
9.38,-20.42,-13.49
14.04,-28.96,-14.55
7.49,-26.75,-15.63
12.23,-11.64,-18.35
16.12,-3.25,-17.83
10.63,-11.18,-17.97
11.08,-18.09,-19.06
13.29,-15.52,-19.46
9.85,-21.33,-19.83
4.07,-19.26,-21.95
15.31,-19.4,-23.21
-76.05,109.84,2.97
-84.89,115.56,4.99
11.32,-15.96,-21.19
9.05,-12.93,-18.94
5.12,-16.59,-17.24
6.79,-25.38,-18.11
5.12,-17.51,-18.3
7.36,-21.19,-18.46
13.18,-11.84,-20.75
16.2,-5.34,-20.5
15.51,-8.6,-21.49
18.08,-5.64,-20.74
21,-2.48,-19.28
19.99,-4.14,-18.85
19.94,-5.71,-17.86
19.74,-10.67,-17.55
18.98,-13.59,-18.19
13.73,-7.89,-17.28
9.52,-4.05,-16.18
4.49,-14.8,-18.54
9.03,-15.17,-19.22
13.41,-10.41,-19.26
18.17,-15.67,-20.21
16.62,-18.96,-21.63
19.01,-18.04,-22.16
18.79,-20.45,-22.24
13.81,-21.88,-23.29
-84.52,105.49,2.65
-78.89,115.72,2.51
-72.87,119.87,1.29
0.83,0.31,-21.3
-17.75,-26.33,-21.37
-19.88,-34.32,-21.09
10.41,-74.75,-31.11
9.17,-50.36,-29.45
28.46,-42.48,-27.98
16.33,-19.62,-24.18
22.25,-28.76,-24.85
-1.75,-64.63,-22.2
-11.37,-3.9,-14.13
16.58,-64.75,-19.85
29.02,-10.06,-18.63
30.89,-1.49,-16.61
31.31,-3.38,-16.17
33.14,-8.17,-16.6
23.25,2.32,-13.49
20.12,-7.07,-9.82
19,-17.34,-9.27
17.42,-23.9,-10.85
12.35,-18.26,-11.01
10.91,-20.52,-10.97
15.68,-24.78,-12.2
18.61,-20.66,-12.61
20.36,-17.07,-13.79
20.64,-13.88,-14.36
17.95,-9.08,-14.35
16.63,-7.73,-14.05
17.53,-12.37,-13.91
19.65,-12.31,-14.27
19.25,-10.07,-14.35
17.78,-13.69,-15.26
19.45,-15.23,-15.07
24.74,-16.54,-16.72
27.48,-16.42,-18.37
27.92,-12.1,-19.42
26.2,-9.42,-19.58
27.19,-6.6,-17.67
27.21,-6.11,-16.59
24.98,-5.64,-15.64
21.35,-7.97,-14.14
20.65,-10,-12.99
25.86,-10.59,-13.18
26.63,-7.44,-13.39
21.34,3.86,-9.77
22.05,-20.28,-9.8
20.83,-13.18,-11.05
20.34,-10.42,-11.15
20.69,-16.58,-11.82
16.88,-14.76,-12.34
15.57,-18.92,-11.92
14.26,-26.52,-12.58
13.96,-20.28,-12.07
13.58,-19.89,-10.76
15.68,-22.64,-11.24
14.01,-26.28,-11.58
15.04,-27.4,-11.81
15.61,-26.57,-11.83
12.54,-24.82,-11.65
14.13,-20.7,-11.5
16.35,-24.18,-12.6
12.64,-27.46,-12.78
7.03,-25.2,-12.51
4.94,-23.76,-12.75
4.1,-23.7,-11.81
7.74,-29.21,-11.57
16.52,-29.63,-12.63
19.37,-22.64,-13.57
20.85,-15.7,-12.87
21.14,-14.78,-13.18
18.07,-18.32,-13.32
11.77,-21.79,-12.34
12.77,-25.01,-12.13
15.09,-23.75,-12.35
13.4,-26.89,-13.69
12.69,-27.38,-14.75
14.13,-24.51,-15.11
15.7,-25,-15.78
13.73,-23.86,-15.5
12.7,-24.39,-15.34
13.68,-23.17,-15.26
13.52,-23.53,-15.14
11.77,-25.78,-15.25
15.81,-26.6,-16.74
18.91,-20.72,-17.84
17.87,-16.91,-16.94
15.14,-17.52,-15.99
11.37,-17.23,-15.37
9.25,-15.41,-14.87
20.29,-17.56,-14.25
18.64,-11.74,-12.84
15.42,-24,-13.18
13.47,-21.28,-13.31
16.13,-17.43,-11.95
17.28,-17.24,-11.87
19.18,-21.51,-13.09
16.98,-17.34,-13.49
18.22,-16.38,-12.66
19.26,-11.86,-11.48
16.36,-13.94,-10.52
14.94,-19.84,-10.31
18.03,-21.79,-10.51
18.51,-19.28,-10.66
18.95,-18.95,-10.82
21.46,-16.22,-10.08
19.76,-18.07,-9.49
20.84,-14.82,-8.83
16.85,-19.34,-9.39
16.75,-21.58,-10.19
16.79,-18.84,-9.6
19.24,-24.53,-10.29
21.94,-23.82,-10.91
20.61,-24.13,-10.33
23.03,-20.88,-9.78
21.19,-21.14,-9.91
21.86,-21.63,-10.58
22.48,-21.14,-11.55
24.54,-17.9,-12.2
21.19,-14.43,-11.43
18.37,-22.27,-11.47
19.38,-23.16,-12.34
23.17,-25.84,-14.72
26.44,-19.84,-15.24
26.78,-15.65,-14.75
27.09,-13.58,-14.65
26.76,-16.1,-14.42
27.9,-12.87,-13.63
26.9,-14.41,-13.69
26.08,-13.1,-13.44
25.92,-13.09,-13.64
24.73,-12.77,-12.81
19.1,-16.93,-11.82
19.29,-22.53,-12.48
20.62,-21.87,-12.54
23.24,-16.59,-12.14
22.73,-15.87,-12.57
23.35,-16.41,-13.49
24.5,-17.38,-12.92
24.97,-16.81,-12.9
24.77,-14.05,-12.65
24.9,-15.45,-12.54
24.76,-18.15,-12.55
22.35,-14.39,-11.42
22.8,-20.47,-11.87
24.52,-17.95,-12.15
24.71,-18.43,-11.75
24.86,-17.79,-11.44
24.94,-17.28,-11.35
24.3,-16.73,-11.32
23.08,-16.05,-10.83
23.88,-18.63,-10.85
24.62,-17.04,-10.89
24,-17.66,-10.68
22.37,-19.61,-10.54
20.17,-21.64,-10.81
19.87,-22.01,-11.23
17.33,-18.37,-11.27
18.66,-20.46,-11.4
18.62,-21.89,-11.04
20.89,-21.81,-10.94
23.04,-20.53,-10.97
24.38,-20.87,-11.22
23.39,-16.85,-10.9
21.74,-19.47,-11.38
24.56,-22.59,-12.69
28.26,-17.64,-13.68
23.73,-11.4,-13.13
19.08,-20.92,-12.69
18.75,-20.25,-13.34
21.72,-22.99,-14.95
11.99,-16.16,-12.71
14.51,-23.15,-11.61
14.23,-33.95,-11.55
14.03,-32.06,-12.31
18.93,-27.14,-12.55
15.07,-30.2,-13.36
15.44,-30.6,-13.9
13.23,-25.47,-13.23
12.26,-25.28,-11.67
14.24,-25.83,-10.1
11.52,-30.25,-9.7
15.97,-26.63,-9.22
19.08,-23.46,-10.26
15.81,-21.95,-11.68
12.46,-16.19,-11.66
12.76,-23.38,-11.5
15.65,-21.19,-10.05
17.42,-19.7,-8.93
20.8,-21.87,-8.92
23.56,-18.98,-8.67
24.78,-20.03,-8.62
21.78,-19.4,-7.85
19.68,-23.44,-7.58
21.16,-25.96,-8.77
21.33,-17.82,-8.57
19.67,-16.89,-8.09
18.9,-18.87,-8.24
20.71,-17.5,-8.4
21.97,-14.23,-8.11
22.64,-15.31,-8.37
20.41,-13.6,-8.88
16.42,-14.27,-8.53
13.13,-16.58,-8.09
11.07,-22.27,-7.85
13.12,-26.09,-8.6
11.04,-24.41,-8.5
11.62,-29.27,-8.47
13.67,-28.54,-8.5
13.39,-27.63,-8.04
13.63,-25.06,-7.55
17.58,-24.51,-7.09
17.2,-23.65,-7.53
17.87,-23.48,-7.99
19.91,-21.03,-8.59
23.16,-20.44,-8.89
23.33,-19.14,-9.08
24.7,-16.82,-8.86
21.44,-19.03,-9.23
17.04,-24.46,-9.25
9.68,-24.53,-9.86
12.04,-25.61,-10.28
13.83,-24.79,-11.41
11.33,-24.63,-11.37
11.27,-25.94,-10.6
11.12,-23.72,-9.23
11.38,-29.16,-10.98
5.97,-24.42,-10.47
10.25,-28.2,-10.18
12.48,-25.66,-10.61
13.27,-22.32,-10.97
14.6,-21.14,-10.15
16.78,-24.25,-10.1
17.89,-19.27,-9.81
17.68,-17.93,-10.2
16.5,-18.46,-9.88
16.06,-16.41,-9.25
15.48,-17.55,-9.79
15.86,-19.32,-10.01
16.43,-17.54,-9.41
18.36,-17.54,-8.57
16.69,-20.82,-8.04
21.65,-25.3,-8.87
22.92,-16.86,-8.42
23.12,-17.05,-7.75
25.32,-15.74,-7.48
24.26,-18.04,-7.97
21.61,-13.72,-7.67
19.77,-20.21,-7.7
21.88,-17.44,-7.69
20.24,-16.38,-8.1
20.36,-18.57,-8.41
20.31,-18.01,-8.6
19.97,-18.15,-8.58
19.26,-19.38,-9.66
18.26,-17.16,-10.48
19.19,-19.24,-11.17
20.7,-16.51,-11.7
19.53,-19.1,-12.28
17.53,-19.16,-12.51
19.48,-18.71,-13.22
19.29,-16.11,-13.71
19.52,-15.07,-13.67
16.29,-20.84,-14.23
13.78,-20,-13.81
11.99,-25.47,-13.33
10.65,-25.2,-13.11
15.1,-28.08,-14.01
16.47,-22.24,-14.05
14.42,-24.2,-14.08
16.46,-25.89,-15.17
19.77,-28.35,-16.51
22.04,-12.95,-17.19
18.01,-17.94,-16.87
19.11,-21.78,-18.06
18.31,-20.44,-18.94
20.92,-19.08,-19.12
28.24,-12.98,-18.37
31.81,-10.51,-18.32
-64.7,116.45,7.73
-61.73,122.23,7.1
26.53,1.74,-18.41
23.85,-14.04,-18.93
20.8,-4.96,-17.6
21.93,-10.83,-16.96
21.89,-13.55,-16.67
18,-11.63,-16.37
19.8,-9.87,-15.88
22.15,-15.2,-15.96
25.99,-9.05,-15.14
21.98,-5.92,-12.83
22.78,-9.11,-12.87
18.05,-17.6,-12.22
15.38,-12.69,-10.75
14.54,-14.77,-10.7
13.5,-18.88,-11.34
14.22,-20.9,-11.62
14.7,-23.64,-11.82
14.69,-26.92,-12.83
16.63,-27.39,-14
19.94,-24.9,-14.85
20.56,-12.48,-14.31
12.91,-12.06,-12.29
14.45,-20.2,-13.42
13.82,-17.41,-13.19
14.68,-16.98,-12.38
21.22,-17.73,-13.55
26.52,-17.17,-14.31
24.86,-10.87,-14.92
24.29,-5.53,-14.42
25.15,-9.59,-15.17
24.76,-8.12,-14.23
22.14,-8.85,-13.79
22.72,-9.05,-13.61
23.11,-12.5,-14.33
17.65,-10.09,-13.76
13.1,-10.82,-13.08
12.5,-14.44,-13.15
18.42,-18.78,-14.31
18.79,-17.08,-14.87
16.28,-14.21,-14
15.88,-18.45,-13.08
7.69,-14.01,-11.04
8.72,-32.47,-12.85
9.13,-32.42,-13.72
9.57,-21.14,-12.16
8.73,-19.11,-10.37
18.66,-16.52,-11.78
25.91,-10.93,-13.53
25.57,-2.98,-14.03
21.19,-0.95,-13.39
17.41,-1.3,-13.75
11.51,-10.08,-12.89
12.72,-13.06,-12.31
18.56,-15.74,-14.16
20.52,-20.57,-15.86
21.65,-11.36,-16.02
18.21,-20.3,-17.06
18.35,-12.95,-17.77
15.36,-8.26,-15.59
13.26,-13.88,-14.33
15.99,-15.81,-13.18
17.67,-23.95,-14.95
13.38,-21.94,-15.71
12.23,-24.15,-14.78
10.74,-24.11,-13.27
12.51,-28.1,-14.41
16.43,-39.95,-16.32
27.43,-6.39,-18.18
17.89,-9.11,-17.28
26.37,-20.23,-17.19
25.73,-9.82,-14.36
26.63,-17.62,-14.72
27.7,-16.91,-16.67
25.66,-9.44,-15.54
27.38,-17.3,-14.46
28.33,-13.69,-14.76
30.24,-14.6,-15.77
30.26,-10.77,-16.61
27.61,-5.75,-16.2
26.45,-16.66,-15.87
28.17,-14.81,-14.97
27.23,-16.57,-14.37
28.84,-15.3,-14.3
30.45,-13.14,-14.36
31.13,-14.21,-14.39
31.23,-13.45,-14.37
29.89,-11.74,-14.02
30.22,-9.68,-13.86
29.41,-9.68,-13.51
28.75,-9.87,-13.16
27.39,-11.01,-12.86
26.55,-13.74,-12.47
25.76,-11.89,-11.73
25.32,-12.89,-11.21
25.29,-13.66,-11.02
28.94,-16.33,-11.78
24.29,-3.52,-10.39
18.92,-14.9,-9.87
18.44,-23.61,-11.02
18.51,-26.7,-12.24
17.99,-19.65,-11.97
10.54,-19.44,-10.97
11.82,-27.73,-10.26
20.94,-26.47,-10.96
22.92,-14.54,-10.35
22.49,-18.43,-11.39
20.65,-16.45,-13.34
20.33,-16.95,-13.87
24.23,-13.79,-14.1
27.77,-12.03,-14.39
27,-9.51,-13.93
24.97,-11.51,-14.27
21.12,-17.14,-13.97
16.35,-19.6,-13.54
14.27,-13.9,-12.14
19.67,-15.25,-11.11
26.16,-18.08,-13.03
25.19,-14.5,-13.3
29.12,-13.61,-14.49
25.94,-12.62,-15.13
29.34,-10.7,-14.87
26.42,-17.36,-13.01
32.34,-19.88,-15.14
34.55,-12.64,-15.99
32.32,-11.82,-16.23
23.57,-16.84,-15.42
21.52,-23.34,-16.46
18.57,-20.55,-16.61
21.92,-26.93,-16.86
20.67,-12.42,-15.25
25.23,-20.55,-14.33
20.15,-20.83,-15.66
23.14,-22.73,-13.68
27.06,-17.43,-11.42
27.53,-17.94,-11.07
27.6,-10.69,-9.89
22.67,-7.71,-10.16
25.12,-7.12,-8.91
19.42,-10.48,-8.3
22.48,-18.75,-9.85
24.42,-24.52,-10.56
23.53,-11.38,-12.2
19.06,-8.52,-10.95
17.27,-12.71,-8.46
21.85,-26.48,-11.23
19.04,-17.22,-11.16
17.77,-15.01,-10.31
14.32,-15.48,-9.88
11.9,-17.28,-9.47
10.7,-21.14,-9.63
9.35,-19.08,-9.63
12.84,-24.87,-10.73
13.76,-20.36,-13.41
7.94,-5.81,-11.36
9.55,-23.48,-9.58
9.95,-25.93,-9.41
4.51,-32.22,-9.01
0.95,-38.98,-8.82
-0.38,-41.58,-8.07
9.89,-24.87,-13.04
12.17,-53.71,-14.46
20.62,-6.01,-14.92
24.21,-9.34,-15.58
21.86,-0.46,-15.04
22.51,-0.28,-13.1
22.31,2.55,-11.04
26.9,-6.06,-11.55
23.53,-8.47,-12.81
23.5,-9.96,-11.86
25.61,-13.78,-11.54
26.02,-12.02,-10.7
25.07,-14.41,-10.33
25.46,-14.35,-10.29
27.22,-11.12,-10.18
27.31,-14.35,-10.51
25.92,-14.16,-11.64
24.12,-12.56,-12
25.84,-14.24,-12.78
28.29,-10.21,-13.04
25.78,-9.09,-13.67
26.5,-14.72,-15.51
26.17,-10.94,-15.15
25.76,-11.97,-14.59
25.72,-13.26,-14.62
24.61,-10.09,-14.16
23.36,-11.51,-13.31
21.56,-15.16,-12.02
19.87,-21.92,-12.44
19.33,-18.96,-12.03
19.26,-18.97,-11.94
21.38,-17.13,-11.24
23.08,-19.44,-11.32
24.85,-19.59,-11.39
24.06,-19.54,-11.93
24.4,-15.2,-11.53
22.9,-14.09,-11.31
21.43,-15.02,-11.51
21.05,-13.77,-11.08
21.53,-14.65,-10.86
21.29,-13.99,-10.81
20.65,-11.39,-10.86
21.39,-11.64,-10.73
21.59,-11.11,-10.88
23.85,-12.97,-11.46
21.46,-6.89,-11.22
22.7,-11.95,-11.37
24.58,-10.3,-11.9
23.31,-9.58,-11.47
21.63,-11.43,-11.81
20.61,-10.38,-11.44
23.09,-10.5,-10.24
23.6,-12.96,-9.87
22.14,-14.09,-9.58
21.94,-14.86,-9.5
22.79,-16.76,-9.24
14.53,-8.05,-6.8
15.23,-21.82,-6.13
19.84,-24.49,-7.38
21.35,-21.6,-8.4
25.64,-19.49,-9.36
27.67,-12.73,-10.04
28.08,-9.1,-11.07
28.95,-5.87,-9.73
27.48,-5.85,-8.89
24.24,-11.51,-8.88
18.97,-10.33,-8.33
15.12,-10.9,-8.38
10.62,-16.22,-7.47
10.15,-18.84,-7.24
9.45,-30.47,-9.64
8.37,-31.35,-10.31
12.14,-24.83,-9.93
13.28,-16.32,-8.76
14.28,-15.29,-9.04
10.7,-17.11,-9.32
10.4,-21.19,-9.35
8.77,-30.06,-11.13
6.47,-28.22,-12.32
3.84,-22.32,-11.63
0.36,-29.51,-11.37
-4.52,-35.33,-13.47
-1.56,-32.29,-13.23
-1.5,-25.44,-11.42
2.6,-27.85,-9.46
7.62,-30.77,-9.48
8.25,-33.43,-11.16
12.04,-29.33,-10.06
14.5,-19.69,-9.29
13.95,-20.39,-8.52
17.17,-29.83,-9.37
21.93,-26.61,-11.77
24.13,-9.46,-12.41
22.71,-5.15,-12.74
22.68,-7.29,-13.38
22.78,-2.05,-13.29
8.24,-4.37,-9.54
9.81,-10,-7.55
18.9,-15.72,-7.02
21.5,-5.35,-5.69
18.22,-15.23,-5.88
19.85,-21.6,-6.42
16.1,-27.26,-9.13
6.25,-35.07,-10.51
10.67,-32.96,-10.57
14.21,-22.85,-8.81
10.98,-22.07,-8.65
12.64,-28.82,-9.32
23.14,-22.7,-9.89
27.4,-15.48,-11.81
25.93,-14.26,-14.39
25.33,-12.22,-14.52
26.23,-10.01,-14.47
24.18,-9.18,-14.33
14.65,-4.75,-12.19
11.7,-12.33,-12.17
12.2,-18.37,-11.64
18.53,-12.91,-11.24
18.69,-15.81,-11.2
25.71,-16.89,-10.66
20.73,-12.82,-10.91
18.9,-18.13,-10.54
22.54,-24,-10.92
24.03,-18.68,-12.16
22.86,-16.98,-12.37
18.41,-16.97,-12.11
14.6,-19.24,-11.63
11.12,-26.47,-11.85
17.65,-33.61,-11.35
20.77,-25.73,-10.84
26.81,-20.04,-10.12
24.79,-13.58,-9.9
22.33,-15.98,-9.3
21.75,-23.08,-10.38
22.91,-17.31,-10.32
25.85,-18.71,-11.28
27.09,-19.54,-12.46
23.58,-16.89,-13.29
22.16,-17.09,-13.37
21.91,-16.93,-13.54
21.33,-16.32,-13.71
19.13,-17.86,-13.16
19.54,-23.62,-14.18
19.12,-24.82,-14.57
16.94,-21.83,-14.13
18.32,-21.41,-14.49
24.54,-18.57,-14.57
26.79,-22.84,-17.42
27.73,-6.8,-15.43
26.57,-4.48,-14.02
22.79,-14.81,-14.65
21.15,-12.17,-14.36
21.08,-13.11,-13
18.09,-13.71,-11.14
23.03,-17.06,-12.06
22.83,-12.73,-12.63
24.43,-11.45,-12.33
23.46,-11.26,-11.64
25.12,-12.87,-11.89
26.04,-11.41,-12.05
25.06,-10.7,-11.76
25.28,-12.95,-12.06
24.13,-10.9,-12.26
22.15,-10.3,-12.75
18.83,-9.92,-12.04
16.91,-16.06,-11.06
16.19,-22.8,-11.47
18.04,-18.03,-12.59
19.26,-16.26,-12.64
16.91,-14.65,-11.59
18.67,-18.83,-12.01
18.91,-14.26,-12.05
19.76,-12.23,-11.27
17.3,-19.69,-11.24
24.13,-18.94,-12.23
22.95,-18.98,-12.68
22.22,-15.2,-12.08
22.94,-18.87,-12.16
21.77,-14.57,-12.86
18.83,-14.33,-12.91
18.85,-14.85,-13.06
16.69,-13.85,-13.4
15.46,-17.93,-13.5
14.04,-14.9,-13.51
10.25,-12.43,-12.17
14.24,-25.57,-13.46
18.41,-19.65,-13.92
18.9,-19.31,-14.42
20.18,-11.95,-14.28
21.52,-12.96,-13.15
22.93,-10.56,-12.94
19.46,-7.95,-13.41
17.76,-6.77,-12.35
16.54,-7.17,-10.37
15.53,-12.36,-10.03
13.87,-14.67,-10.26
13.6,-15.27,-9.92
12.07,-15.31,-10.81
12.68,-22.76,-10.31
12.21,-17.79,-10.86
9.94,-14.82,-10.03
9.7,-20.63,-9.76
14.68,-23,-10.6
17.17,-20.49,-11.06
14.21,-15.67,-10.67
12.38,-14.51,-9.52
12.17,-20.37,-9.48
9.97,-21.72,-10.11
10.54,-18.02,-10.24
12.99,-19.94,-10.26
13.46,-24.49,-9.94
12.52,-26.69,-10.6
16.15,-21.89,-10.5
12.76,-14.2,-9.4
12.24,-20.2,-10.48
14.01,-20.44,-11.85
14.4,-20.61,-12.73
14.27,-14.02,-13.02
13.29,-11.65,-12.73
15.44,-16.15,-11.86
16.26,-22.79,-12.25
18.21,-18.01,-11.93
20.29,-19.97,-11.43
24.5,-16.73,-11.14
24.75,-10.7,-10.44
22.28,-9.59,-9.45
20.16,-11.97,-8.37
21.67,-18.34,-9.05
23.68,-19.16,-9.06
27.12,-18.69,-9.57
29.39,-11.54,-9.86
29.28,-13.01,-10.7
28.98,-15.21,-12.46
28.26,-6.54,-11.64
29.1,-6.91,-10.64
28.34,-9.16,-10.95
28.73,-8.88,-12.5
24.59,-12.16,-13.36
18.76,-15.44,-12.62
20.4,-14.48,-13.28
21.94,-16.18,-15.01
21.84,-6.55,-14.14
26.7,-16.24,-15.24
21.97,-16.46,-14.38
22.83,-16.04,-14.66
22.63,-14.19,-13.82
26.06,-15.23,-13.32
28.41,-15.41,-12.81
27.22,-8.36,-12.3
25.03,-9.44,-11.59
21.87,-14.22,-11.18
17.49,-14.44,-10.75
15.88,-19.27,-10.4
17.41,-25.8,-10.87
17.98,-24.14,-12.24
18.66,-22.82,-12.65
19.42,-22.45,-13.31
19.85,-15.75,-12.35
19.95,-18.36,-12.58
24.16,-14.59,-13.45
25.21,-11.44,-13.67
27.42,-12.32,-14.07
29.32,-7.36,-14.35
28.95,-9.04,-14.18
26.71,-9.32,-13.58
26.44,-10.7,-12.97
25.48,-12.13,-12.07
23.57,-9.12,-10.19
22.75,-12.35,-10.32
24.3,-12.91,-10.91
26.14,-11.23,-11.2
29.52,-5.54,-10.32
27.38,-6.83,-9.68
24.63,-8.1,-7.31
22.39,-14.33,-6.93
20.42,-17.97,-6.13
20.11,-17.49,-6.36
20.17,-19.6,-6.69
13.61,-19.28,-6.18
10.63,-28.93,-7.29
13.03,-21.97,-7.73
13.36,-22.39,-8.47
14.86,-21.6,-8.56
17.26,-23.76,-8.99
17.15,-20.28,-9.29
15.08,-22.93,-10.3
11.3,-23.78,-10.37
11.13,-25.64,-10.42
13.91,-22.75,-11.44
14.3,-24.81,-11.65
14.38,-25.28,-11.81
13.77,-25.12,-12.26
17.03,-23.64,-13.51
17.42,-21.86,-13.51
20.56,-21.46,-13.52
20.33,-19.75,-13.47
17.4,-19.55,-13.56
18.43,-21.69,-13.75
21.41,-19.87,-14.08
22.99,-21.83,-14.96
23.55,-20.11,-15.34
25.12,-19.95,-15.58
22.52,-16.01,-14.52
21.08,-20.15,-14.88
19,-21.41,-15.49
17.49,-20.26,-15
17.16,-23.72,-15.36
16,-21.56,-15.93
14.29,-24.3,-15.95
16.71,-22.62,-15.66
22.64,-23.25,-16.35
30.74,-16.85,-18.29
32.33,-12.87,-18.72
-60.3,119.09,7.78
33.34,-3.83,-18.85
28.58,-5.33,-17.31
27.73,-10.26,-17.53
28.76,-6.32,-16.63
25.22,-8.17,-15.22
25.67,-12.09,-13.89
27.41,-13.69,-12.72
28.2,-12.88,-12.25
29.31,-12.75,-12.23
30.6,-13.31,-12.53
33.44,-11.07,-12.42
30.54,-8,-12.27
31.6,-8.39,-12.03
32.54,-7.94,-12.01
31.24,-7.28,-11.75
28.88,-9.91,-11.43
29.29,-12.02,-11.13
27.96,-10.92,-10.5
25.44,-16.27,-10.55
24.36,-16.29,-10.46
25.05,-15.96,-9.08
23.96,-11.95,-7.81
22.51,-15.94,-7.73
19.04,-21.22,-9.2
21.47,-17.06,-8.6
25.56,-12.27,-7.94
27,-11.42,-9.03
23.97,-9.78,-9.22
21.38,-10.02,-8.88
19.1,-16.76,-8.28
19.25,-22.41,-8.35
21.11,-20.68,-8.32
24.07,-18.44,-8.42
30.22,-13.46,-8.07
32.83,-11.26,-9.08
30.97,-9.01,-9.65
30.2,-11.71,-10.03
29.51,-12.81,-10.04
29.64,-11.38,-9.92
31.08,-10.23,-9.79
33.77,-10.04,-10.05
33.28,-6.84,-9.28
32.52,-11.46,-10.02
30.37,-8.42,-10.43
27.02,-8.03,-9.83
27.7,-9.09,-9.38
28.25,-11.73,-9.03
29.76,-9.78,-8.78
29.33,-9.2,-8.68
27.65,-8.17,-7.94
30.14,-6.18,-7.33
32.85,-2.77,-6.5
27.89,0.08,-4.18
23.23,-16.9,-1.79
25.37,-32.75,-3.31
21.21,-31.21,-7.82
13.33,-27.02,-10.42
11.73,-23.99,-10.9
8.5,-26.47,-11.17
4.43,-30.82,-11.43
-0.11,-31.35,-11.45
-1.13,-36.04,-11.68
-0.61,-39.18,-9.55
-28.67,-72.39,-14.74
-32.13,-90.54,-14.89
-28.73,-76.71,-13.66
-12.39,-56.72,-12.52
3.17,-24.82,-8.38
2.45,-21.74,-9.12
10.66,-22.98,-8.91
24.53,-27.43,-9.61
24.67,-7.9,-8.71
24.14,-6.01,-8.93
19.27,-9.47,-8.53
22.16,-14.72,-8.57
23.26,-8.03,-8.29
23.54,-12.15,-9.09
29.22,-6.25,-9.19
36.76,3.2,-11.35
38.76,10.24,-11.74
36.96,9.31,-12.35
31.25,-5.14,-11.64
26.07,-7.89,-13.59
30.51,-10.47,-14.15
29.74,3.97,-13.5
23.93,-5.08,-11.64
32.47,-3.8,-10.12
28.56,-12.84,-8.83
18.55,-29.7,-12.98
13.34,-31.97,-16.94
11.69,-24.09,-16.06
8.76,-18.05,-15.07
5.26,-27.88,-15.59
4.84,-30.44,-16.34
2.91,-28.37,-16.22
6.06,-34.48,-16.45
5.77,-37.15,-17.56
5.46,-30.89,-14.77
10.09,-25.84,-10.89
14.93,-20,-9
19.49,-24.18,-9.54
20.45,-27.23,-11.64
13.72,-19.17,-11.58
17.38,-18.71,-9.7
14.3,-23.92,-10.06
21.69,-15.38,-10.59
29.71,3.01,-7.94
27.16,-5.56,-7
20.76,-14.03,-6.64
17.31,-27.27,-8.94
23.21,-20.08,-10.23
10.97,-17.91,-9.86
13.27,-21.48,-9.98
21.97,-20.87,-7.57
28.53,-10.86,-7.69
33.14,-3.95,-8.31
25.57,-1.02,-8.84
14.83,-6.49,-7.47
9.97,-19.87,-8.62
6.7,-24.42,-9.35
-12.01,-45.04,-12.68
-7.99,-32.14,-10.58
-2.02,-23.22,-7.06
4.18,-20.44,-2.75
15.84,-17.74,-2.17
18.5,-11.11,-1.12
12.15,-11.34,-0.38
8.48,-17.09,-0.59
-1.5,-40.7,-4.28
10.89,-38.93,-7
10.49,-25.72,-7.78
9.69,-24.94,-8.55
7.85,-30.51,-10.06
-9.28,-25.77,-10.41
-16.15,-35.06,-10.51
-2.9,-39.26,-11.48
0.27,-24.09,-12.26
-14.73,-45.67,-9.66
-15.74,-44.95,-9.72
-11.13,-38.55,-8.63
-12.58,-43.13,-9.47
-7.81,-42.26,-10.07
-10.5,-39.09,-9.16
2.44,-32.22,-9.81
8.99,-22.35,-10.44
11.44,-11.73,-10.36
15.36,-10.98,-10.08
22.09,-14.34,-10.94
23.06,-10.7,-12.18
24.38,-8.54,-12.7
24.56,-10.08,-13.05
22.37,-6.38,-12.76
17.37,-6.51,-10.78
17.83,-19.8,-11.26
17.21,-14.53,-10.96
21.47,-24.44,-11.86
24.89,-16.89,-12.47
25.09,-14.85,-12.46
26.27,-14.13,-11.87
28.07,-12.83,-12.17
27.55,-9.2,-11.81
25.43,-12.36,-11.5
25.78,-15.44,-11.9
26.45,-11.19,-11.48
27.64,-10.9,-11.66
29.62,-15.4,-13.54
30.87,-6.92,-13.54
32.02,-7.84,-13.32
31.92,-8.06,-13.56
29.81,-7.82,-13.08
27.97,-8.15,-12.34
27.3,-10.26,-12.39
26.69,-8.71,-12.69
26.83,-7.02,-12.84
27.67,-8.76,-13.03
25.06,-12.23,-13.78
24.76,-10.75,-13.71
21.43,-10.95,-12.56
20.54,-16.09,-11.47
21.5,-22.1,-12.21
22.06,-18.59,-12.45
20.01,-16.05,-12.01
21.32,-21.58,-12.31
23.85,-21.78,-12.99
